"respondent_id","age","income","visits_per_week","gender","work_status","Consume high-quality coffee for satisfaction","Obtain coffee quickly during time constraints","Secure comfortable space for extended stays","Access internet connectivity while away from home","Accumulate rewards through repeat purchases","Place orders remotely to avoid waiting","Acquire fresh food alongside coffee","Access coffee within daily travel patterns","Purchase coffee during off-peak hours","Support businesses aligned with personal values","Receive guidance for optimal coffee selection","Purchase coffee within financial limits","Find quiet space for focused activities","Choose from options matching current preferences","Experience service in hygienic conditions","prediction_accuracy","rlh","quality_rating"
267,24,96000,1,"Female","Full-time",4.47591947241325,1.24223557803645,15.8506011341613,10.1813318553981,6.19965212813401,5.8087801738552,3.06821942514688,3.43539012181457,7.75994977893919,16.1051651094383,2.04143796694248,5.21871012304151,8.70374902940057,8.34834177849348,1.56051632478463,0.6875,0.5125,"Excellent"
268,35,116000,6,"Male","Student",2.67584776852018,1.32600300721559,15.0743688548299,6.41532965185236,11.072739568111,5.83468943304296,4.04345971786219,1.67239164742312,9.81104246290338,15.6311669028628,2.86908501743311,2.63737534089008,7.00693836158363,13.0412691021762,0.888293163293636,0.8125,0.5875,"Excellent"
269,32,87000,4,"Female","Full-time",4.34740995300433,1.11677198899636,9.04307977244426,6.49242200269025,7.34393583618677,7.48367202012092,4.43414856105931,3.31296725470738,14.1356355592584,18.4278960259213,1.59043510014074,1.80732720371885,3.40612996450334,16.9075766182622,0.150592138985613,0.6875,0.5125,"Excellent"
270,44,40000,2,"Female","Student",5.38030103376864,0.742917123154877,20.21687496,8.12265665926209,9.32844481848903,4.33782075592832,3.68861084597688,3.17481538965377,9.10481745030369,11.3465650836553,1.67746069207081,4.80865828565516,8.77558230967265,9.12206100268567,0.172413589723146,0.9375,0.6625,"Excellent"
271,36,85000,7,"Female","Student",4.38430009288668,0.223209032833908,13.3208628815749,8.55554485692548,7.92290676900803,3.51195309767518,4.13163615463109,2.29709454655507,11.1727645462687,17.7115590064723,2.31916062992047,3.3049330024244,10.0405363292269,10.9545043382297,0.149034715367224,0.875,0.625,"Excellent"
272,29,55000,5,"Male","Part-time",1.77755680163714,0.632325911771342,14.5828962054889,5.58560825106737,11.3294492157793,6.67705055991975,3.12157644638328,2.08609822930529,9.50718343471837,18.7570577378158,1.54784597419782,4.01922576072008,6.42108336422493,12.9983146781172,0.956727428853471,0.9375,0.6625,"Excellent"
273,25,61000,5,"Male","Full-time",3.49829330695366,1.04538764903412,12.3507105877136,7.30330215634092,6.19733378389754,3.60363458766804,3.78742347429591,3.57308474717594,8.73962599692567,12.2744598913748,3.11936155227762,6.77367747546656,9.69909173238345,16.5549095798626,1.47970347862965,0.9375,0.6625,"Excellent"
274,28,59000,2,"Female","Part-time",2.88757320521792,1.5094882926766,16.2024043478558,4.31420856613097,9.2096836295383,5.52761658997106,2.17219324496081,3.83180794938335,9.36667231757071,18.1832457160096,2.91044511708633,4.8063325849066,7.59609497927244,11.1555801058496,0.326653353569906,0.8125,0.5875,"Excellent"
275,34,65000,2,"Male","Full-time",4.52027802418551,1.70687519189337,19.1487065500832,6.6594590336793,12.9817171732597,5.29509475560145,3.35318402022316,2.65062308699143,9.35139055631604,10.7660860521934,1.82131598017793,4.32838122790443,4.25483228579139,12.541303077546,0.620752984153585,0.75,0.55,"Excellent"
276,29,113000,7,"Female","Full-time",5.24724937584374,0.443024620904017,12.2200240500513,4.00133305855634,7.75421215915165,5.61722722728816,3.31115405997342,2.61134930878452,11.685773565048,19.6095053063212,1.82170018585914,4.3608163886311,6.33496499811738,14.86039528841,0.121270407060124,0.8125,0.5875,"Excellent"
277,36,64000,3,"Male","Part-time",3.19519053185608,0.355296629702286,13.9077728431019,8.24724179565635,9.62714389166411,5.42863302822942,2.93250267296817,3.21980639476121,12.8113316257022,11.1171495034119,2.47158017170591,5.72344783362325,5.65357081725636,14.5600886812921,0.749243579068729,0.875,0.625,"Excellent"
278,30,74000,5,"Male","Full-time",3.52328900358286,1.92923882790886,19.6649099208916,4.52593813748395,10.1101886506846,4.71227260193265,1.95876242288443,2.26003447697777,11.3231474965403,9.23638355652134,2.87914954762431,6.47341060759138,6.02761637795316,15.2092084054111,0.166449966011785,0.9375,0.6625,"Excellent"
279,31,90000,3,"Male","Student",3.65421161521892,0.222402539770988,9.33572574052121,4.06754736728844,12.3972026407647,6.12505052126101,4.23410984337645,3.88580453829332,11.9315816121249,14.8176382532428,3.61756384385448,4.57812089339641,8.82781999819132,11.236594508547,1.06862608414805,0.875,0.625,"Excellent"
280,27,107000,5,"Female","Full-time",2.13238298324302,1.08246393900661,14.8171302991553,3.83062258115189,10.3829489158976,8.53021369353251,3.06938424155284,3.20702961427532,9.91922601950711,14.7546109975161,5.30202549627016,2.3982735705109,5.06477068179265,14.0583466656781,1.45057030091,0.8125,0.5875,"Excellent"
281,45,68000,5,"Female","Student",4.22741602026817,0.886709649864644,14.0933775381392,6.4330180281941,10.4790189310339,1.74880452048222,5.17304030007355,1.99834435648885,8.85382562904261,17.6941755519464,3.18605984640391,4.07442570673529,9.00912852266578,11.3199273622213,0.822728036440096,0.8125,0.5875,"Excellent"
282,34,64000,4,"Female","Student",5.17087130879807,0.275709946261878,14.3219929263773,7.28750799640995,7.3109179962118,4.59972364821961,2.47381396672096,3.42943647168969,12.5995729132015,7.60318811527438,2.89052556021064,5.21733393413311,8.49204819922584,17.0322384962955,1.29511852096978,0.9375,0.6625,"Excellent"
283,34,72000,4,"Female","Full-time",1.74824342514711,1.0989079520264,16.4017740079763,8.97247209060732,10.2786320319903,4.66050859929278,4.01586376897428,3.45864432845927,5.64994116785336,16.332939529035,2.37580186833797,5.08115191807629,7.17233641220072,11.5901184949679,1.16266440505505,1,0.7,"Excellent"
284,22,56000,1,"Male","Part-time",3.18227117248577,0.448076324542611,13.8608992717243,6.45520144608577,8.56886160225724,8.19285446822048,5.77474684105123,2.20842793818954,10.3792976685415,13.689967345769,1.75969300014323,2.93670773360633,8.71573368034458,13.3820365951652,0.445224911873152,0.6875,0.5125,"Excellent"
285,37,108000,2,"Male","Part-time",3.64613767555785,0.934138996420073,16.1729343729153,5.78406273058594,12.4819772647898,4.10947886108178,1.41110077911388,2.67991883205125,8.80961500448139,17.8986464150439,1.21603389597595,4.45485096631447,7.46418068304625,12.4752239211396,0.461699601482656,0.875,0.625,"Excellent"
286,25,40000,6,"Male","Student",3.92839256806753,0.971833816689436,15.9174730562155,9.22841562557741,8.44552487732197,5.16462492815289,4.76511010679575,3.54910945486309,7.75640216420255,15.0964235048214,2.3747475117422,3.30398489733126,8.41923019868208,10.9408198713017,0.13790741823513,0.8125,0.5875,"Excellent"
287,26,72000,1,"Male","Full-time",2.62023791532824,1.43264722563425,11.0124341188466,6.85521824020123,10.2988622667293,7.91835533690485,3.36257942666225,4.04611485822535,10.4612733240633,14.7813236177961,2.75120021162795,2.80069518470337,6.24611326856337,15.2685829906283,0.144362014085591,0.8125,0.5875,"Excellent"
288,38,49000,8,"Male","Student",2.89923934799507,0.108478388657181,11.3409433236524,8.77980818384336,8.57151728261644,5.09061437771061,5.59502492473326,3.91339775310498,8.2486019146129,18.4891661500459,2.01464445683802,3.42079058015478,7.64231348355431,13.4732737208737,0.412186111607235,0.8125,0.5875,"Excellent"
289,29,40000,5,"Female","Student",5.93852362293099,0.265785620831992,16.5085454667715,5.93062429287951,9.50194243808625,6.17190283129371,4.25257018903469,2.58853179365572,15.2091623978088,9.98015186433528,1.15270839167932,4.25232048224,4.77415688837614,12.8050383761027,0.668035343973516,0.625,0.475,"Good"
290,22,86000,3,"Female","Full-time",6.06675252593496,1.55900743488334,10.8848166219742,6.35960266023135,9.12868880392885,3.26440817072958,4.37983234677604,3.36684094011998,11.4168606334408,12.8746629897506,0.29878889838924,5.1447475234392,9.03491710341142,15.3989789114037,0.821094435586715,0.9375,0.6625,"Excellent"
291,44,123000,2,"Male","Student",3.88768157343309,2.82135898991433,15.1685999686595,5.18117505667998,9.6178404178473,4.84632084681389,2.78147902358757,2.70349568030057,11.5200144704312,15.260401533559,1.63771197422566,6.07964188706884,7.12560270493791,9.8404478320651,1.52822804047613,0.9375,0.6625,"Excellent"
292,22,126000,4,"Female","Student",2.41645070302463,0.173720555599501,15.3927225161083,7.68393342355335,8.00772845488928,8.42797177911022,3.88739362668251,2.77340424849171,9.08149031594341,18.7143924756095,0.887818378346884,2.86815987514568,4.6401730371768,13.4230002698965,1.62164034042173,0.9375,0.6625,"Excellent"
293,36,71000,5,"Female","Student",2.66979926071627,0.984963835763734,16.1881598422142,5.64980258823986,8.66981007175328,6.80402904808318,4.08242799525881,5.32833612477977,10.9693049562822,14.2554649558159,1.96561504698171,3.12420515251627,7.95379843323478,10.1077414069778,1.24654128138209,0.8125,0.5875,"Excellent"
294,39,68000,4,"Female","Part-time",4.12268279752431,1.32919595786526,14.6943739053389,7.92375730942176,10.6260224526074,5.54784906913347,3.07873473765367,4.20662636300349,10.4597281002896,6.5574174897444,0.932191061125963,3.57592259955614,13.2885682310097,12.8513598837916,0.805570041934342,0.75,0.55,"Excellent"
295,28,72000,4,"Female","Full-time",0.766876285235826,1.07385793070372,13.0727573851864,13.0477629739362,6.03092660419132,4.98607973335027,2.78414643070076,2.49679233542004,11.2623490723238,16.2157311130991,0.25248913497801,4.12706048270952,6.99986539699328,16.4082477177293,0.475057403442528,0.75,0.55,"Excellent"
296,35,103000,3,"Male","Part-time",5.53922000593237,2.34780337437058,8.32850927748183,8.15764016985935,13.3675032337158,6.72097343602279,2.3140549124137,2.79662701168894,12.9193343710344,14.9989494417426,2.32558918136413,4.23036758786416,3.43545405549001,10.7064892106288,1.81148473039055,0.9375,0.6625,"Excellent"
297,35,40000,5,"Male","Part-time",5.31409860750243,1.72775538064887,19.9090793811767,7.46634995103782,7.26043121037843,4.1914740244249,1.77409442815228,3.71907216954761,11.978740884239,10.2138896066953,2.11702388458692,4.36755376126619,5.27657987133418,14.5373470510587,0.146509787950652,0.75,0.55,"Excellent"
298,39,91000,3,"Male","Student",3.3736463660543,2.09098976423734,16.3125619896738,7.52651264578887,4.10977883016674,5.25906552988652,1.04662754904783,2.25931966202417,12.5903125837875,18.1081158801834,2.62260455896383,3.99785139840994,4.6832021347205,15.1623641456964,0.857046961358772,0.75,0.55,"Excellent"
299,35,75000,6,"Female","Full-time",0.110222655979258,1.191967612296,15.1528423163428,7.23614377601434,12.6294305462264,4.73588676000073,4.26128571361548,3.34627602311464,6.86091851304573,16.4981207742236,2.51650621763743,4.37198987740253,5.52981908209674,15.2889243166216,0.269665815382671,0.9375,0.6625,"Excellent"
300,30,66000,7,"Female","Part-time",4.09166591655041,1.30407733748875,13.8307610222792,4.68240241378961,6.76851064086322,6.30763401179748,2.46744515587308,2.16322703919674,12.2985599940959,13.1312353625531,2.06362413669548,4.55353107179202,10.1616868899247,11.9099141423993,4.26572486470096,0.875,0.625,"Excellent"
301,38,40000,1,"Female","Other",4.12333835780976,1.22601106235348,16.3354335052432,6.04351584579231,6.54407059974166,3.73983371569663,3.25600798223023,5.29235071184788,7.9530603629366,11.8649476868645,5.09064397753694,5.69985515665001,8.20443507780682,13.090259424801,1.53623653268895,0.8125,0.5875,"Excellent"
302,38,80000,5,"Male","Student",2.38230841894111,0.508846059603723,15.9592624489801,6.20789917994082,14.595807316197,6.45894217027608,3.60102727200528,2.03622980741743,9.47833265636851,13.1053553628044,1.63040377379572,3.22520510438014,8.71919354649411,11.5112587797078,0.579928103087718,0.875,0.625,"Excellent"
303,25,44000,6,"Male","Full-time",4.72121581414201,0.748206972768441,11.871584238462,6.46805452420389,13.7958762275288,5.25009128699293,6.16336750711108,4.07931177322123,11.3724142957717,12.8833159087461,2.48906040756557,5.14075385222615,4.02842049431128,10.7164053733325,0.271921323616387,0.75,0.55,"Excellent"
304,22,85000,5,"Male","Part-time",5.40540310670297,0.594793986335789,14.0169144542782,4.50239120324153,9.43329935840064,6.05131188210243,4.61751592721127,3.28198230125163,12.9535538091027,6.79298782020383,2.32978766352521,1.0775904402427,10.5650529486075,18.0222330436738,0.355182055119748,0.6875,0.5125,"Excellent"
305,33,63000,5,"Female","Student",1.22018506624637,0.79192471595005,18.4809590257186,5.85610949849661,12.9112988992964,5.59982019535636,2.70290482872395,2.05541312013551,9.87082829948413,12.7433747467165,0.21656097011216,4.27499948028211,7.87152825726244,15.1109218068697,0.293171089349064,0.8125,0.5875,"Excellent"
306,30,86000,5,"Male","Full-time",1.86980415650583,1.22068577394909,17.2777227114903,6.23360489161968,14.9772556846391,5.74103543641449,3.52062103633984,2.13790985086725,10.8486657966284,10.7251064575432,2.52600188443524,2.52921131473448,6.23459997261748,13.6887371409444,0.469037891271239,0.875,0.625,"Excellent"
307,25,97000,3,"Female","Full-time",4.60017654813731,0.253672405120903,16.3173998502614,8.51652222765081,11.0850481393932,5.61069160801918,2.57913832508308,2.77412449943063,9.23342628178381,16.0739594060054,2.04861909817402,3.75594980423652,7.63403865625753,7.55381468012659,1.96341847031959,0.9375,0.6625,"Excellent"
308,33,72000,3,"Female","Student",1.487312379561,1.32928464815139,27.3362303938659,2.5389189923793,11.1504589713422,5.87985784180447,2.19965453325354,3.55819352770434,8.04432248489432,8.7394920885813,2.18182376794612,4.32722624811417,13.4021835200403,6.99382474629545,0.831215856066237,0.8125,0.5875,"Excellent"
309,23,59000,4,"Female","Part-time",4.80701583635522,1.64543613614399,15.7311688734427,5.18056413959058,11.0605805064769,5.14166946886466,4.44853278706078,2.2432147861227,10.0007016159039,16.8226529124495,2.32668235224269,3.359079873901,3.01651816115782,13.2983356226464,0.917846927641349,0.8125,0.5875,"Excellent"
310,33,70000,1,"Female","Full-time",4.89629099742457,0.39223275915681,14.669751202257,7.21505164398399,12.1885317684286,6.8088218529248,5.44450728664934,2.97684323382192,11.162040774685,12.7287915452879,0.278777220567647,6.34193394163547,3.6068109303798,11.0020572241768,0.287557618620403,0.8125,0.5875,"Excellent"
311,28,68000,5,"Female","Student",3.18629421746768,0.916663117608557,16.7314202248894,6.72428497855918,8.87143117615723,4.8351578125772,0.205325432495992,3.34387869515059,10.1045692962611,17.9079214549001,2.23672321622589,3.76843796325923,9.982015716726,10.6094949115028,0.576381786219098,0.8125,0.5875,"Excellent"
312,39,48000,8,"Female","Student",6.83044290708874,0.744258115819315,12.5423721304179,6.17822118104288,8.18856747966832,4.66408614428146,3.73094778333778,2.75520716009398,10.759178093097,16.9638405023714,0.224169380230228,4.19915465787362,6.34250858038925,13.387135300576,2.48991058371213,0.9375,0.6625,"Excellent"
313,49,65000,5,"Female","Student",4.59477523598994,0.710685826285739,12.4372737551962,9.93015431469652,9.19901338293035,7.25490582064625,1.94350708854038,4.40809494087571,10.2296544604164,15.9666756955442,1.15030659221827,5.51613754855039,4.55854224815596,10.7550096122052,1.34526347774845,0.75,0.55,"Excellent"
314,26,80000,2,"Male","Full-time",3.29463435425424,1.28082710917098,20.231348902957,8.09935609556793,10.5232797640629,4.95421748413145,3.9755979552509,3.13991777643013,11.6916027150622,8.25106451967985,2.77221372714044,3.1639030153168,7.97041383951316,9.74853575125934,0.903086990202711,0.75,0.55,"Excellent"
315,39,79000,1,"Female","Part-time",3.73062581843872,0.572136988416505,16.9190234364942,7.52681072883225,10.774713436265,5.02483917547563,3.8964949799024,2.1362172529627,7.32339787672731,12.4213280455532,1.95937426448428,8.90601342649312,7.76444851288293,10.2627663809206,0.781809676151142,0.875,0.625,"Excellent"
316,38,93000,4,"Female","Full-time",4.88598313078462,0.187955162894625,15.2059863880034,5.80433597765859,9.80920734084302,5.33764217907977,4.18045923180216,4.33155490261519,11.4608681829352,17.668710308803,2.15958249418181,0.596811266135093,5.66202322074613,12.468729052278,0.240151161239352,0.875,0.625,"Excellent"
317,32,117000,7,"Female","Full-time",1.71118127634737,0.479353230426663,14.8047163896143,6.95726860416707,8.23280353776849,5.98499457312032,4.61199594056148,1.90131878390607,10.652914449084,17.0115562874553,1.99137090000017,3.61092860366058,7.51103955466365,12.6783212874872,1.86023658173733,1,0.7,"Excellent"
318,29,93000,7,"Female","Student",3.68093460960925,1.46384181908284,18.3695320038922,4.93390282750195,10.2289161527568,4.36966784993612,4.80241676737942,3.75511104367997,9.90331852561828,12.9786922068976,3.47098579559633,5.47312275673693,8.49390444757764,7.22453922715759,0.851113966577161,0.875,0.625,"Excellent"
319,43,122000,1,"Female","Part-time",4.25277432390427,0.276717241495244,18.3063709226247,2.55479703590196,13.0703743549576,3.63646066863644,3.33131176649716,2.64621097640574,15.5816417192888,10.994735477706,1.43789777182023,6.56872352068265,6.88931673988056,10.0369365600889,0.415730920109695,0.75,0.55,"Excellent"
320,22,69000,3,"Male","Student",4.29478345261961,1.18126495325986,10.875912945987,5.56914992009328,12.9852495691855,3.66567813158423,4.39861556586216,2.79025502182621,9.67545073474826,17.4726408535311,6.26538118473736,4.36560105809231,6.56999721038775,9.55565460238962,0.334364795695746,0.9375,0.6625,"Excellent"
321,27,119000,1,"Female","Full-time",7.8839421576127,1.4198219142192,14.8389691362163,7.31334318019264,10.4840768855585,5.0072962074188,4.91264516627246,2.24927696140288,6.62827720338251,15.6744471367551,2.18826559603454,4.59418679599009,6.29083387194256,9.77540405208002,0.739213734921683,0.8125,0.5875,"Excellent"
322,22,1e+05,8,"Male","Full-time",3.87871457542109,0.206488224471113,4.4145951561956,10.8593355845451,10.1360235007531,5.59156417566196,4.06038394756303,2.03179122630874,11.5692405410663,12.0557570635288,2.57812234428917,5.50665039029142,8.31976867174201,14.3060755272816,4.48548907088094,0.75,0.55,"Excellent"
323,42,55000,6,"Male","Student",5.01070746982218,1.2789417232414,10.2892697806942,11.8709688529436,7.25336656630081,4.32186817375469,5.05637065438646,2.59321314097782,12.543726043155,9.25573954602247,5.29515589297953,4.9409375230356,11.1271359647304,7.93279913570078,1.22979953225497,0.75,0.55,"Excellent"
324,31,95000,1,"Female","Full-time",2.28392503435423,0.914228957149736,16.9416614510596,6.40688670488133,11.7721133396929,10.2969294182198,5.44907736114865,2.24472923283473,8.45179141987213,13.9720814497977,1.6758865969445,4.2628090501663,7.19672843878893,6.79651153582458,1.33464000926494,0.9375,0.6625,"Excellent"
325,28,54000,1,"Female","Part-time",2.28129104550177,0.637686887236322,17.6246177122103,10.8991102786484,9.41967330317653,2.74172523624314,5.04980234335445,3.73292928403332,7.2617536377871,13.5574954763298,4.29234314130885,5.36232463594721,3.49936015791257,12.947833558473,0.692053301837299,0.875,0.625,"Excellent"
326,54,109000,4,"Male","Student",1.98071931602729,0.773598432544237,22.1282661351719,7.87264633099558,9.86296894892246,4.64293403911068,3.72318032199199,2.48861264301555,8.53790234819037,9.65269115112892,2.42046831435856,2.67842172479551,8.23196709739343,14.7665933282382,0.239029868115386,0.9375,0.6625,"Excellent"
327,32,72000,3,"Female","Full-time",5.99608285113414,0.792961930342609,17.8301637664938,4.57300224828569,9.16639930887075,4.58848579043349,4.95668060407495,1.7215731361525,11.3824056682199,11.2228323718039,0.171375060367779,6.07455924820089,7.90472861329188,12.2403123433309,1.37843705899673,0.875,0.625,"Excellent"
328,29,79000,6,"Female","Full-time",5.13923517359255,1.34681806569779,22.0788094583736,1.6892071103695,10.9653622039545,4.0408676871422,2.93073752299088,2.26650424985965,11.3425304355307,15.3550914207142,0.210553402468688,6.37559245563157,7.69811416874334,7.6355562990555,0.925020345875414,0.875,0.625,"Excellent"
329,34,68000,1,"Female","Full-time",2.10060033879905,1.62432630717694,18.717183577523,5.93357979330475,14.1306985027256,5.84850247670584,6.496466834196,2.39304739759311,10.4131597820212,10.156742343802,2.41684238912413,2.60293492495117,7.57651053545747,9.33714071440671,0.252264082213028,0.75,0.55,"Excellent"
330,22,64000,5,"Female","Student",2.57936785443186,3.38596517683836,13.9637533803946,6.10650141256643,7.22653496610206,6.67997939461996,2.99940720433759,0.816820158098749,8.8393125774477,20.0117922018553,1.66085352497335,4.02274354318913,9.09417335337469,11.9460841275594,0.666711124210843,0.8125,0.5875,"Excellent"
331,35,128000,1,"Female","Full-time",2.84955927609855,0.720884793346174,11.4010653724763,9.81087639425322,8.73343066649566,1.57700640749925,5.24633090598771,2.69750410210573,13.1917084066377,9.49515393441725,2.79654416105257,5.84156499016851,8.56997494762489,15.4753312866642,1.59306435517231,0.75,0.55,"Excellent"
332,31,110000,4,"Male","Student",3.39868994705479,0.605433570953089,13.4621071643908,7.65341618412623,10.458703487349,6.42219869399699,6.75097871857181,6.58669183876496,11.1010551507309,8.57382408759466,2.83230749679731,7.9435178372835,5.14444789057912,8.26330255386811,0.803325377938764,0.875,0.625,"Excellent"
333,35,102000,3,"Female","Full-time",4.47752186003233,3.12729067641806,17.4502802999754,3.91842437511706,12.0813212486193,3.9578900236893,3.61731792599491,1.76111507415463,11.1608818471261,5.70074562176918,1.71313671671218,3.66060288570771,14.6996140548817,12.5709375354235,0.102919854378614,0.8125,0.5875,"Excellent"
334,25,87000,6,"Female","Full-time",4.67268370459444,0.661856267931121,15.0760552370601,7.45195039587728,7.56632558465649,6.5958729884819,3.51859517194306,3.63793751724883,11.2634040722506,14.0648645856642,2.43192749555944,4.463906641965,8.38031129001141,9.32120657164049,0.893102475115723,0.875,0.625,"Excellent"
335,25,103000,5,"Female","Full-time",3.28741561771283,1.05489588886111,14.6066211500811,4.69844833982234,10.7033954584184,4.92593444186666,2.09911747759186,3.11274321766338,9.99737584122508,14.4973716219743,2.21313680625813,4.71902994243473,8.27849182653201,15.6069569772451,0.199065392312898,0.875,0.625,"Excellent"
336,27,102000,5,"Male","Full-time",3.09452775819014,1.13968406925759,20.9623965868665,9.81414983126996,5.35621317701989,1.74338597709188,2.71493486703435,3.28001617246721,9.17010561444456,13.5494589989346,1.90245405020411,3.98748118373552,10.4226659071351,12.0197998189401,0.84272598740852,0.875,0.625,"Excellent"
337,27,125000,4,"Female","Part-time",3.78790831677799,2.93250574590643,16.0288370778713,5.89222599134537,5.75907952801033,4.89188758641399,3.29192976719247,2.24143085852238,14.4448678348683,13.1871865381124,1.78903179898171,4.14582931850122,7.5431355915857,13.1496459689149,0.91449807699543,0.75,0.55,"Excellent"
338,41,106000,4,"Female","Part-time",4.12780969882263,0.440444531752584,17.0694510874717,6.57672705834522,4.70770094296217,6.09926696508326,0.689741969024485,1.87763495546394,17.6182519293374,12.6003020044105,3.15696769461579,4.00336539897496,8.75228313038962,8.16747394357573,4.11257868977001,0.9375,0.6625,"Excellent"
339,43,80000,3,"Female","Full-time",3.81403392654978,0.951192384486364,23.2830947215089,4.3910662144499,8.18031386386361,6.43279289071046,3.43596600549911,3.81590215065832,8.58121611410988,9.79088520439174,1.71604703289289,5.60245634992794,13.4009151111388,5.86711956415257,0.736998465659756,0.8125,0.5875,"Excellent"
340,31,80000,1,"Male","Full-time",2.92481363984623,2.02895499758862,24.2620063567663,4.22650685597732,8.13672733351149,6.43415302771383,5.4406561366537,1.89055704606598,9.78417927606215,12.0282480603493,1.74730120399157,2.20444792822934,7.31253522949369,10.4063968801626,1.1725160275878,0.8125,0.5875,"Excellent"
341,47,55000,3,"Female","Full-time",5.37536256605217,1.29571634601545,10.2095634618961,22.0316996484223,9.25407369140213,13.7078063995039,4.12481197969559,0.970708391692047,8.51681641121885,7.45318413623928,1.75784247376786,0.927941205278835,10.4202329906125,0.800359118459779,3.15388117974317,0.8125,0.5875,"Excellent"
342,40,92000,7,"Female","Full-time",3.50950196936754,0.86604375954756,7.85490432317963,18.1713085584197,8.14033155249574,13.3509861737753,3.26214051603713,4.00194029953383,5.65833947924342,8.84523234689942,0.283345767221888,3.91932251490804,12.5710130132125,7.34683850701445,2.21875121914376,0.6875,0.5125,"Excellent"
343,37,104000,1,"Female","Full-time",6.43566484196719,2.08374969166895,7.34821112483583,17.8151199542571,5.56849086534087,11.404546094503,2.13105285854266,3.93962057902127,2.10221023058548,8.71990688549255,1.49680356351289,3.3319309224568,14.9727152239601,7.32893965142365,5.32103751243167,0.8125,0.5875,"Excellent"
344,49,62000,1,"Male","Full-time",4.03010179828245,4.59062353553236,7.03501747031465,17.9378965309983,2.9242174673547,14.6102934025862,4.26230607572148,4.99883776296641,5.91922310642148,6.91423819137245,3.10648451466659,2.72593799406974,12.3382170590765,6.23486910794145,2.37173598269521,0.875,0.625,"Excellent"
345,39,59000,3,"Male","Student",6.27553705112137,2.29939502768439,5.00353529411192,10.9108509067438,3.45487439756259,11.9364426943035,3.36188436354835,4.29521769306887,7.22300574337553,10.9914846677333,1.69501832379613,4.62453999280788,15.7553789910919,11.1874762724362,0.985358580614285,0.8125,0.5875,"Excellent"
346,51,139000,4,"Female","Part-time",4.4771372857818,1.3572382539421,6.31901342558443,17.6908381899791,4.67617915401215,15.6727224090352,2.6439094647686,4.2017661208637,5.47027104459297,7.99930416314298,0.137555266733469,3.61461279878905,17.2256812212579,6.53390265597911,1.97986854553754,0.8125,0.5875,"Excellent"
347,38,95000,2,"Female","Part-time",6.54927615691157,1.65876821523816,7.55138041236826,19.6691089106144,9.01259847156815,16.0121303206496,0.200293468195203,4.44938806981743,7.77873133779688,7.96579012127503,2.21663544924092,4.55247683742419,4.90908380195836,6.01045705973846,1.46388136720342,0.875,0.625,"Excellent"
348,43,91000,2,"Female","Full-time",8.38801208257362,2.09842432337556,11.7449018881816,2.52743267528868,5.17448215252372,10.2178677444313,3.04769469809802,3.7644547679091,8.10218695205967,10.6870893944152,1.74058920421886,2.89384830049539,20.4627526237375,7.18416052575055,1.96610266694127,0.6875,0.5125,"Excellent"
349,26,86000,3,"Female","Full-time",4.91043026509394,1.52904383364431,7.38783157124606,12.6703571658022,4.232954156358,15.6937152292767,1.14903011491193,4.38353121591732,8.29913783103766,6.622844586543,3.36562651032782,3.23528357893055,16.2856126462755,7.31345466681962,2.92114662781538,0.875,0.625,"Excellent"
350,37,101000,5,"Female","Part-time",6.29015525805597,1.33932291253453,4.92441850282867,23.2001595716137,5.33759713740436,14.0323507295066,2.44503780246643,3.64373506184134,5.50750298698126,7.99946448304013,2.16802185499949,3.80492979600832,12.1051261294943,6.26352071129339,0.938657061931563,0.8125,0.5875,"Excellent"
351,38,91000,9,"Male","Full-time",9.86312254697739,0.125346833118009,8.88500207366196,17.4411789615343,2.43807324873901,5.56634605533746,3.93427896273365,5.42923753987143,8.41659614742683,7.74502317353395,2.18454779678697,3.55900191777898,13.509263441979,8.60048838524555,2.30249291527544,0.9375,0.6625,"Excellent"
352,32,78000,6,"Female","Full-time",5.04567568341848,1.86195749157713,6.34792472944576,9.60661918206909,4.58880230085734,10.5571889072676,2.57726911473364,5.33241077332423,6.58468260911919,12.5581237450464,3.4378748903943,1.40700461361391,23.0168372586944,6.78056897553911,0.297059724899345,0.875,0.625,"Excellent"
353,30,80000,1,"Female","Student",4.58277806216582,1.36749919317649,7.04470628655342,11.225070438724,7.40859993835809,12.1852929298938,2.95065225772389,4.95652040303064,6.36070754478011,10.1146458180708,2.24507148110381,3.46542490572327,15.8283406023118,8.28690244657754,1.97778769180654,0.8125,0.5875,"Excellent"
354,46,82000,1,"Male","Full-time",4.81984412106471,1.93122699323756,9.66635998436299,13.0755585597398,3.7468583126931,18.2995271610733,6.72423058328164,3.58917155234022,4.9494312142996,9.00892663367944,1.95103822627313,3.81272083905898,12.6477285277681,3.43828841002224,2.33908888110519,0.75,0.55,"Excellent"
355,45,83000,4,"Female","Full-time",4.93145976740034,2.10070817038164,5.02166199362531,20.277449148713,7.99448961990309,18.4816392160149,3.59661927748372,4.53024940950117,9.27911554598641,5.31644750208703,2.38692593308187,0.321999744406902,12.0222881654768,2.11215196019703,1.62679454574075,0.9375,0.6625,"Excellent"
